id,mbti,input_path,face_path,conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2730,ENTP,ENTP/36199_70626370de.jpg,train/ENTP/36199_70626370de_face.jpg,0.868872880935669,90,45,156,133
2731,ENTP,ENTP/36199_9df16b9b66.jpg,train/ENTP/36199_9df16b9b66_face.jpg,0.8927608132362366,845,447,1484,1274
2732,ENTP,ENTP/36199_b1c3fa89bc.jpg,train/ENTP/36199_b1c3fa89bc_face.jpg,0.9021082520484924,515,417,1147,1188
2733,ENTP,ENTP/36316_28841e55d1.jpg,train/ENTP/36316_28841e55d1_face.jpg,0.8990141749382019,165,80,514,563
2734,ENTP,ENTP/36316_58f28d0574.jpg,train/ENTP/36316_58f28d0574_face.jpg,0.9111083149909973,83,85,190,239
2735,ENTP,ENTP/36316_671fc2f4e5.jpg,train/ENTP/36316_671fc2f4e5_face.jpg,0.9173870086669922,922,117,1576,1024
2736,ENTP,ENTP/36316_e7e1eb8509.jpg,train/ENTP/36316_e7e1eb8509_face.jpg,0.9055138826370239,54,56,125,156
2737,ENTP,ENTP/36362_0865273835.jpg,train/ENTP/36362_0865273835_face.jpg,0.9004848599433899,70,45,148,147
2738,ENTP,ENTP/36362_c5fb93e97f.jpg,train/ENTP/36362_c5fb93e97f_face.jpg,0.8991670608520508,79,49,135,130
2739,ENTP,ENTP/36362_df2d952b60.jpg,train/ENTP/36362_df2d952b60_face.jpg,0.9026100039482117,281,178,594,587
2740,ENTP,ENTP/36362_f6d19813fd.jpg,train/ENTP/36362_f6d19813fd_face.jpg,0.899422824382782,1245,541,2460,2169
2741,ENTP,ENTP/37571_5648b7fddd.jpg,train/ENTP/37571_5648b7fddd_face.jpg,0.9055637121200562,62,44,135,140
2742,ENTP,ENTP/37571_5d8c156828.jpg,train/ENTP/37571_5d8c156828_face.jpg,0.916924238204956,87,88,273,345
2743,ENTP,ENTP/37571_679fb4e271.jpg,train/ENTP/37571_679fb4e271_face.jpg,0.913196325302124,520,362,1110,1146
2744,ENTP,ENTP/37571_ad478c583b.jpg,train/ENTP/37571_ad478c583b_face.jpg,0.9050334095954895,873,490,1608,1411
2745,ENTP,ENTP/3818_0958e16a02.jpg,train/ENTP/3818_0958e16a02_face.jpg,0.9068954586982727,891,759,1570,1708
2746,ENTP,ENTP/3818_3f181a3bdf.jpg,train/ENTP/3818_3f181a3bdf_face.jpg,0.9102761745452881,244,236,992,1302
2747,ENTP,ENTP/3818_7f6a75babd.jpg,train/ENTP/3818_7f6a75babd_face.jpg,0.9112766981124878,118,50,254,246
2748,ENTP,ENTP/3818_88383cc1bd.jpg,train/ENTP/3818_88383cc1bd_face.jpg,0.9081335067749023,66,28,141,136
2749,ENTP,ENTP/38771_23e2b6aa3c.jpg,val/ENTP/38771_23e2b6aa3c_face.jpg,0.9102046489715576,169,284,662,924
2750,ENTP,ENTP/38771_4e5bf802ac.jpg,val/ENTP/38771_4e5bf802ac_face.jpg,0.8903018832206726,167,111,279,259
2751,ENTP,ENTP/38771_7070380487.jpg,val/ENTP/38771_7070380487_face.jpg,0.8717988133430481,70,44,116,108
2752,ENTP,ENTP/38771_b302709404.jpg,val/ENTP/38771_b302709404_face.jpg,0.9037092328071594,236,210,564,670
2753,ENTP,ENTP/39981_175ad14cee.jpg,train/ENTP/39981_175ad14cee_face.jpg,0.902478814125061,497,235,937,896
2754,ENTP,ENTP/39981_a110717cef.jpg,train/ENTP/39981_a110717cef_face.jpg,0.8856620192527771,139,7,203,92
2755,ENTP,ENTP/39981_abc511d2e3.jpg,train/ENTP/39981_abc511d2e3_face.jpg,0.9084787964820862,109,118,416,520
2756,ENTP,ENTP/39981_b6bab472df.jpg,train/ENTP/39981_b6bab472df_face.jpg,0.9132310748100281,46,50,170,213
2757,ENTP,ENTP/40016_624d11fffb.jpg,train/ENTP/40016_624d11fffb_face.jpg,0.8743512630462646,205,68,304,186
2758,ENTP,ENTP/40016_adb7e0bb61.jpg,train/ENTP/40016_adb7e0bb61_face.jpg,0.8686915636062622,291,412,786,1030
2759,ENTP,ENTP/40016_e762d3342e.jpg,train/ENTP/40016_e762d3342e_face.jpg,0.8532963395118713,36,52,101,130
2760,ENTP,ENTP/40016_fd84af6ab8.jpg,train/ENTP/40016_fd84af6ab8_face.jpg,0.8431673049926758,90,96,202,236
2761,ENTP,ENTP/40044_3dc20a215c.jpg,train/ENTP/40044_3dc20a215c_face.jpg,0.8933778405189514,57,38,142,154
2762,ENTP,ENTP/40044_4c2f229de7.jpg,train/ENTP/40044_4c2f229de7_face.jpg,0.8912461996078491,154,146,358,447
2763,ENTP,ENTP/40044_840bcc17c9.jpg,train/ENTP/40044_840bcc17c9_face.jpg,0.9114730358123779,118,122,351,376
2764,ENTP,ENTP/40044_d0885da18d.jpg,train/ENTP/40044_d0885da18d_face.jpg,0.8979583382606506,134,87,332,366
2765,ENTP,ENTP/40823_7dbc1335aa.jpg,train/ENTP/40823_7dbc1335aa_face.jpg,0.9158592820167542,424,143,785,649
2766,ENTP,ENTP/40823_918ad0febe.jpg,train/ENTP/40823_918ad0febe_face.jpg,0.912316620349884,107,37,199,163
2767,ENTP,ENTP/40823_b10cf043d4.jpg,train/ENTP/40823_b10cf043d4_face.jpg,0.8795645833015442,80,23,139,104
2768,ENTP,ENTP/40823_fc18d4e2d6.jpg,train/ENTP/40823_fc18d4e2d6_face.jpg,0.9142071008682251,443,145,802,651
2769,ENTP,ENTP/40834_6f45ab1780.jpg,train/ENTP/40834_6f45ab1780_face.jpg,0.8924159407615662,111,357,493,877
2770,ENTP,ENTP/40834_7e2572e611.jpg,train/ENTP/40834_7e2572e611_face.jpg,0.9128559827804565,328,124,492,358
2771,ENTP,ENTP/40834_df187ca2e4.jpg,train/ENTP/40834_df187ca2e4_face.jpg,0.8817983865737915,29,81,138,238
2772,ENTP,ENTP/40834_e142c9ea14.jpg,train/ENTP/40834_e142c9ea14_face.jpg,0.9027510285377502,489,180,812,650
2773,ENTP,ENTP/408722_0960c0e819.jpg,train/ENTP/408722_0960c0e819_face.jpg,0.8657770156860352,92,65,128,115
2774,ENTP,ENTP/408722_0a6c368ae5.jpg,train/ENTP/408722_0a6c368ae5_face.jpg,0.9134752154350281,959,6,1901,1125
2775,ENTP,ENTP/408722_37fccb77a3.jpg,train/ENTP/408722_37fccb77a3_face.jpg,0.8385056853294373,35,25,85,80
2776,ENTP,ENTP/408722_a003f15432.jpg,train/ENTP/408722_a003f15432_face.jpg,0.8542062640190125,102,65,239,223
2777,ENTP,ENTP/41461_5fe1b6c2a4.jpg,train/ENTP/41461_5fe1b6c2a4_face.jpg,0.8999221324920654,50,44,120,149
2778,ENTP,ENTP/41461_acbb95c5ac.jpg,train/ENTP/41461_acbb95c5ac_face.jpg,0.9071652889251709,113,98,268,331
2779,ENTP,ENTP/41461_be5cb54e43.jpg,train/ENTP/41461_be5cb54e43_face.jpg,0.8816695809364319,38,32,90,113
2780,ENTP,ENTP/41461_c3f99af984.jpg,train/ENTP/41461_c3f99af984_face.jpg,0.9012756943702698,55,89,150,241
2781,ENTP,ENTP/4156_82502b1938.jpg,test/ENTP/4156_82502b1938_face.jpg,0.8547072410583496,766,500,1146,1003
2782,ENTP,ENTP/4156_8ae27d591a.jpg,test/ENTP/4156_8ae27d591a_face.jpg,0.867379367351532,79,49,117,103
2783,ENTP,ENTP/4156_c5854e9c63.jpg,test/ENTP/4156_c5854e9c63_face.jpg,0.862282395362854,519,155,773,527
2784,ENTP,ENTP/4156_ca363d8f82.jpg,test/ENTP/4156_ca363d8f82_face.jpg,0.9051250219345093,156,89,371,382
2785,ENTP,ENTP/42420_495af7c5a8.jpg,val/ENTP/42420_495af7c5a8_face.jpg,0.8980386853218079,597,466,1561,1704
2786,ENTP,ENTP/42420_5cec9c3e15.jpg,val/ENTP/42420_5cec9c3e15_face.jpg,0.8843713402748108,154,149,567,730
2787,ENTP,ENTP/42420_7b17c53b99.jpg,val/ENTP/42420_7b17c53b99_face.jpg,0.9019816517829895,200,142,409,416
2788,ENTP,ENTP/42420_ce46c0af95.jpg,val/ENTP/42420_ce46c0af95_face.jpg,0.8932584524154663,54,47,141,156
2789,ENTP,ENTP/42720_1d6cfd5e00.jpg,test/ENTP/42720_1d6cfd5e00_face.jpg,0.8982150554656982,348,174,530,431
2790,ENTP,ENTP/42720_499d89145c.jpg,test/ENTP/42720_499d89145c_face.jpg,0.9064939618110657,142,27,292,228
2791,ENTP,ENTP/42720_68f5301eba.jpg,test/ENTP/42720_68f5301eba_face.jpg,0.9057560563087463,93,18,187,146
2792,ENTP,ENTP/42720_cb292eedaf.jpg,test/ENTP/42720_cb292eedaf_face.jpg,0.882142961025238,169,124,297,303
2793,ENTP,ENTP/429804_19bf3bbfaf.jpg,train/ENTP/429804_19bf3bbfaf_face.jpg,0.8834102749824524,71,36,184,177
2794,ENTP,ENTP/429804_46b0f5aac5.jpg,train/ENTP/429804_46b0f5aac5_face.jpg,0.8731788992881775,52,28,135,130
2795,ENTP,ENTP/429804_661a7627a1.jpg,train/ENTP/429804_661a7627a1_face.jpg,0.7917671203613281,210,273,453,534
2796,ENTP,ENTP/429804_8cc9812088.jpg,train/ENTP/429804_8cc9812088_face.jpg,0.8674986362457275,377,142,776,708
2797,ENTP,ENTP/43886_6069a3ba1c.jpg,train/ENTP/43886_6069a3ba1c_face.jpg,0.8161243200302124,9,40,105,149
2798,ENTP,ENTP/43886_7c20bdcf3a.jpg,train/ENTP/43886_7c20bdcf3a_face.jpg,0.8615946769714355,58,36,149,133
2799,ENTP,ENTP/43886_b9683858e7.jpg,train/ENTP/43886_b9683858e7_face.jpg,0.8941999673843384,164,116,418,429
2800,ENTP,ENTP/441235_5815487b39.jpg,train/ENTP/441235_5815487b39_face.jpg,0.9089093804359436,392,409,747,844
2801,ENTP,ENTP/441235_6b873d088d.jpg,train/ENTP/441235_6b873d088d_face.jpg,0.8880690336227417,69,75,130,148
2802,ENTP,ENTP/441235_8b6e1800ca.jpg,train/ENTP/441235_8b6e1800ca_face.jpg,0.9126220941543579,1126,528,1834,1450
2803,ENTP,ENTP/441235_c2b4e1c95b.jpg,train/ENTP/441235_c2b4e1c95b_face.jpg,0.9128633737564087,269,142,497,443
2804,ENTP,ENTP/445_0d02bb7db3.jpg,train/ENTP/445_0d02bb7db3_face.jpg,0.8910782337188721,85,39,157,136
2805,ENTP,ENTP/445_3bc1dbc2ea.jpg,train/ENTP/445_3bc1dbc2ea_face.jpg,0.8904584050178528,109,44,220,198
2806,ENTP,ENTP/445_4edf215359.jpg,train/ENTP/445_4edf215359_face.jpg,0.900096595287323,497,235,915,799
2807,ENTP,ENTP/445_9cde97f738.jpg,train/ENTP/445_9cde97f738_face.jpg,0.92165207862854,424,366,1537,1842
2808,ENTP,ENTP/45151_67708db205.jpg,train/ENTP/45151_67708db205_face.jpg,0.9056151509284973,244,94,441,388
2809,ENTP,ENTP/45151_71cedfa5d5.jpg,train/ENTP/45151_71cedfa5d5_face.jpg,0.9027601480484009,112,130,386,515
2810,ENTP,ENTP/45151_dc065b4b40.jpg,train/ENTP/45151_dc065b4b40_face.jpg,0.8895903825759888,40,48,141,188
2811,ENTP,ENTP/45151_e826a1dd42.jpg,train/ENTP/45151_e826a1dd42_face.jpg,0.9080507159233093,112,59,230,227
2812,ENTP,ENTP/45154_144f9aeaec.jpg,val/ENTP/45154_144f9aeaec_face.jpg,0.9041245579719543,101,0,296,238
2813,ENTP,ENTP/45154_2214f32692.jpg,val/ENTP/45154_2214f32692_face.jpg,0.9024249315261841,412,158,782,585
2814,ENTP,ENTP/45154_97e087a71a.jpg,val/ENTP/45154_97e087a71a_face.jpg,0.9049851894378662,56,0,166,136
2815,ENTP,ENTP/45154_d9e2b08f41.jpg,val/ENTP/45154_d9e2b08f41_face.jpg,0.9093403220176697,112,57,269,278
2816,ENTP,ENTP/4537_251044b0da.jpg,train/ENTP/4537_251044b0da_face.jpg,0.7917317748069763,334,314,595,762
2817,ENTP,ENTP/4537_4440e73d50.jpg,train/ENTP/4537_4440e73d50_face.jpg,0.8412812352180481,64,66,126,159
2818,ENTP,ENTP/4537_78c7fe85b8.jpg,train/ENTP/4537_78c7fe85b8_face.jpg,0.8166378140449524,254,260,499,702
2819,ENTP,ENTP/4537_dbc3de27a6.jpg,train/ENTP/4537_dbc3de27a6_face.jpg,0.8166378140449524,254,260,499,702
2820,ENTP,ENTP/465_35ef2de1cb.jpg,train/ENTP/465_35ef2de1cb_face.jpg,0.8926898241043091,104,28,157,99
2821,ENTP,ENTP/465_f685082d6f.jpg,train/ENTP/465_f685082d6f_face.jpg,0.898673951625824,230,65,348,222
2822,ENTP,ENTP/47241_07fd9f26ce.jpg,train/ENTP/47241_07fd9f26ce_face.jpg,0.8950760364532471,56,47,154,201
2823,ENTP,ENTP/47241_1b8693e15f.jpg,train/ENTP/47241_1b8693e15f_face.jpg,0.9221228957176208,186,120,515,617
2824,ENTP,ENTP/47241_23637899f4.jpg,train/ENTP/47241_23637899f4_face.jpg,0.9007308483123779,98,37,196,191
2825,ENTP,ENTP/47241_539d81a724.jpg,train/ENTP/47241_539d81a724_face.jpg,0.8910334706306458,51,43,141,183
2826,ENTP,ENTP/4771_1078cce671.jpg,train/ENTP/4771_1078cce671_face.jpg,0.8804516792297363,164,46,236,150
2827,ENTP,ENTP/4771_509f85d470.jpg,train/ENTP/4771_509f85d470_face.jpg,0.9031839370727539,170,131,344,376
2828,ENTP,ENTP/4771_9c4f3bc94f.jpg,train/ENTP/4771_9c4f3bc94f_face.jpg,0.8834629654884338,172,50,254,165
2829,ENTP,ENTP/4771_eb0471efd3.jpg,train/ENTP/4771_eb0471efd3_face.jpg,0.8643834590911865,73,21,106,67
2830,ENTP,ENTP/47830_3eb9c1ae6e.jpg,train/ENTP/47830_3eb9c1ae6e_face.jpg,0.8922950625419617,160,82,265,224
2831,ENTP,ENTP/47830_7e1273e7ee.jpg,train/ENTP/47830_7e1273e7ee_face.jpg,0.8960448503494263,318,332,726,900
2832,ENTP,ENTP/47830_818b26cac7.jpg,train/ENTP/47830_818b26cac7_face.jpg,0.9126698970794678,328,265,863,1042
2833,ENTP,ENTP/47830_e8a14bb0d2.jpg,train/ENTP/47830_e8a14bb0d2_face.jpg,0.8813499808311462,45,47,104,129
2834,ENTP,ENTP/480_56958d242b.jpg,train/ENTP/480_56958d242b_face.jpg,0.8283570408821106,120,21,151,66
2835,ENTP,ENTP/480_69cde37059.jpg,train/ENTP/480_69cde37059_face.jpg,0.8569574356079102,436,79,549,241
2836,ENTP,ENTP/480_8b3611e692.jpg,train/ENTP/480_8b3611e692_face.jpg,0.8953933119773865,469,4,775,364
2837,ENTP,ENTP/480_b1671f1b07.jpg,train/ENTP/480_b1671f1b07_face.jpg,0.9001442193984985,213,184,424,538
2838,ENTP,ENTP/483144_2bafbeddef.jpg,train/ENTP/483144_2bafbeddef_face.jpg,0.8891078233718872,274,347,844,1009
2839,ENTP,ENTP/483144_7e22483e5c.jpg,train/ENTP/483144_7e22483e5c_face.jpg,0.894973874092102,305,258,529,529
2840,ENTP,ENTP/483144_9247e94424.jpg,train/ENTP/483144_9247e94424_face.jpg,0.8837881684303284,101,47,150,105
2841,ENTP,ENTP/483144_aa2ba0efa8.jpg,train/ENTP/483144_aa2ba0efa8_face.jpg,0.8942642211914062,1219,580,1793,1260
2842,ENTP,ENTP/48780_01f1207367.jpg,train/ENTP/48780_01f1207367_face.jpg,0.8878186941146851,44,18,135,153
2843,ENTP,ENTP/48780_557d937144.jpg,train/ENTP/48780_557d937144_face.jpg,0.8896803855895996,90,26,181,134
2844,ENTP,ENTP/48780_9518eafbb1.jpg,train/ENTP/48780_9518eafbb1_face.jpg,0.9063767790794373,450,93,688,447
2845,ENTP,ENTP/48780_e4b4537987.jpg,train/ENTP/48780_e4b4537987_face.jpg,0.8940514922142029,96,25,193,142
2846,ENTP,ENTP/48978_4b2143f803.jpg,train/ENTP/48978_4b2143f803_face.jpg,0.8608898520469666,170,111,196,144
2847,ENTP,ENTP/48978_69fa2ffa78.jpg,train/ENTP/48978_69fa2ffa78_face.jpg,0.8929205536842346,161,119,293,308
2848,ENTP,ENTP/48978_a1b163784c.jpg,train/ENTP/48978_a1b163784c_face.jpg,0.8931393623352051,401,224,813,723
2849,ENTP,ENTP/48978_b084e3c233.jpg,train/ENTP/48978_b084e3c233_face.jpg,0.862443208694458,110,72,126,93
2850,ENTP,ENTP/50182_7149f41162.jpg,train/ENTP/50182_7149f41162_face.jpg,0.864366888999939,82,59,119,115
2851,ENTP,ENTP/50182_d36369f483.jpg,train/ENTP/50182_d36369f483_face.jpg,0.8755893111228943,179,126,261,252
2852,ENTP,ENTP/50182_da9e3dc07f.jpg,train/ENTP/50182_da9e3dc07f_face.jpg,0.9075534343719482,142,49,314,296
2853,ENTP,ENTP/50182_fe482a8b1a.jpg,train/ENTP/50182_fe482a8b1a_face.jpg,0.9036503434181213,553,214,863,670
2854,ENTP,ENTP/519511_0b7e6a1695.jpg,train/ENTP/519511_0b7e6a1695_face.jpg,0.8969705700874329,688,568,1365,1425
2855,ENTP,ENTP/519511_30901898e2.jpg,train/ENTP/519511_30901898e2_face.jpg,0.9032336473464966,372,147,675,601
2856,ENTP,ENTP/519511_8427e2481a.jpg,train/ENTP/519511_8427e2481a_face.jpg,0.8751347661018372,92,69,182,191
2857,ENTP,ENTP/52020_67f817cb7a.jpg,train/ENTP/52020_67f817cb7a_face.jpg,0.8956627249717712,67,12,141,114
2858,ENTP,ENTP/52020_6e1d62bd95.jpg,train/ENTP/52020_6e1d62bd95_face.jpg,0.9090122580528259,34,47,127,169
2859,ENTP,ENTP/52020_9b9ef59cae.jpg,train/ENTP/52020_9b9ef59cae_face.jpg,0.9077105522155762,133,187,500,652
2860,ENTP,ENTP/52020_f7509981a2.jpg,train/ENTP/52020_f7509981a2_face.jpg,0.9105263352394104,226,150,487,483
2861,ENTP,ENTP/5211_36bf1af14f.jpg,train/ENTP/5211_36bf1af14f_face.jpg,0.9030511975288391,65,29,154,147
2862,ENTP,ENTP/5211_810e4471b4.jpg,train/ENTP/5211_810e4471b4_face.jpg,0.9169681668281555,789,733,1584,1750
2863,ENTP,ENTP/5211_c006c6fe1c.jpg,train/ENTP/5211_c006c6fe1c_face.jpg,0.887441873550415,67,55,135,148
2864,ENTP,ENTP/534943_8c6ce92658.jpg,train/ENTP/534943_8c6ce92658_face.jpg,0.9051637053489685,624,206,973,654
2865,ENTP,ENTP/534943_cff15b2118.jpg,train/ENTP/534943_cff15b2118_face.jpg,0.8638066053390503,97,63,131,112
2866,ENTP,ENTP/53988_5094c90a0c.jpg,train/ENTP/53988_5094c90a0c_face.jpg,0.8742741346359253,62,63,148,180
2867,ENTP,ENTP/53988_61f5e1c755.jpg,train/ENTP/53988_61f5e1c755_face.jpg,0.8695405125617981,178,92,350,331
2868,ENTP,ENTP/53988_9c050ee41f.jpg,train/ENTP/53988_9c050ee41f_face.jpg,0.9057230949401855,452,184,806,645
2869,ENTP,ENTP/539_379b3b4c2b.jpg,train/ENTP/539_379b3b4c2b_face.jpg,0.8789747357368469,289,167,484,448
2870,ENTP,ENTP/539_76159671a6.jpg,train/ENTP/539_76159671a6_face.jpg,0.8881438374519348,147,20,218,122
2871,ENTP,ENTP/539_8a24751612.jpg,train/ENTP/539_8a24751612_face.jpg,0.9019665122032166,550,107,921,668
2872,ENTP,ENTP/539_a777c9bbdc.jpg,train/ENTP/539_a777c9bbdc_face.jpg,0.8956246972084045,328,47,485,274
2873,ENTP,ENTP/5533_009889d4b3.jpg,train/ENTP/5533_009889d4b3_face.jpg,0.894805371761322,68,42,143,143
2874,ENTP,ENTP/5533_2b942877d4.jpg,train/ENTP/5533_2b942877d4_face.jpg,0.9002269506454468,806,156,1433,1046
2875,ENTP,ENTP/5533_9fd66d7c6b.jpg,train/ENTP/5533_9fd66d7c6b_face.jpg,0.8987129926681519,122,76,257,259
2876,ENTP,ENTP/5533_ca3757e13a.jpg,train/ENTP/5533_ca3757e13a_face.jpg,0.9085595607757568,57,45,151,175
2877,ENTP,ENTP/55630_0640a4728d.jpg,train/ENTP/55630_0640a4728d_face.jpg,0.9116592407226562,459,357,1109,1280
2878,ENTP,ENTP/55630_254ed1d787.jpg,train/ENTP/55630_254ed1d787_face.jpg,0.9198174476623535,267,167,611,628
2879,ENTP,ENTP/55630_c21ca61f4e.jpg,train/ENTP/55630_c21ca61f4e_face.jpg,0.9111309051513672,266,411,911,1358
2880,ENTP,ENTP/55630_fa3ceb5c99.jpg,train/ENTP/55630_fa3ceb5c99_face.jpg,0.9015343189239502,51,39,120,145
2881,ENTP,ENTP/56513_5aa36dd1ff.jpg,train/ENTP/56513_5aa36dd1ff_face.jpg,0.8905627131462097,100,28,177,121
2882,ENTP,ENTP/56513_6a870bc608.jpg,train/ENTP/56513_6a870bc608_face.jpg,0.897031307220459,59,34,128,127
2883,ENTP,ENTP/56513_6d52378287.jpg,train/ENTP/56513_6d52378287_face.jpg,0.8954301476478577,270,272,376,411
2884,ENTP,ENTP/56513_6ddd1a2e90.jpg,train/ENTP/56513_6ddd1a2e90_face.jpg,0.8941030502319336,373,83,659,454
2885,ENTP,ENTP/57894_07accd7d8e.jpg,train/ENTP/57894_07accd7d8e_face.jpg,0.8937525749206543,562,154,781,431
2886,ENTP,ENTP/57894_3397038db7.jpg,train/ENTP/57894_3397038db7_face.jpg,0.7530246376991272,70,53,141,171
2887,ENTP,ENTP/57894_36c62f2740.jpg,train/ENTP/57894_36c62f2740_face.jpg,0.9188535213470459,55,33,127,138
2888,ENTP,ENTP/57894_70e7c19af5.jpg,train/ENTP/57894_70e7c19af5_face.jpg,0.9233231544494629,186,113,429,468
2889,ENTP,ENTP/589_2773995a07.jpg,train/ENTP/589_2773995a07_face.jpg,0.9342958331108093,240,134,610,683
2890,ENTP,ENTP/589_43b4a2488d.jpg,train/ENTP/589_43b4a2488d_face.jpg,0.9095767736434937,238,85,417,343
2891,ENTP,ENTP/589_9ac1482817.jpg,train/ENTP/589_9ac1482817_face.jpg,0.9004242420196533,62,36,157,176
2892,ENTP,ENTP/589_9d0fcfa213.jpg,train/ENTP/589_9d0fcfa213_face.jpg,0.8744994401931763,74,47,118,112
2893,ENTP,ENTP/5992_1edb6c119c.jpg,train/ENTP/5992_1edb6c119c_face.jpg,0.9037781953811646,376,214,650,573
2894,ENTP,ENTP/5992_453a5cc57a.jpg,train/ENTP/5992_453a5cc57a_face.jpg,0.9210208058357239,93,106,429,545
2895,ENTP,ENTP/5992_7bfdb3f831.jpg,train/ENTP/5992_7bfdb3f831_face.jpg,0.9109805822372437,34,39,158,200
2896,ENTP,ENTP/5992_b5994a48b2.jpg,train/ENTP/5992_b5994a48b2_face.jpg,0.88944011926651,438,84,567,266
2897,ENTP,ENTP/60316_1d9b3d1474.jpg,train/ENTP/60316_1d9b3d1474_face.jpg,0.9184388518333435,249,245,555,659
2898,ENTP,ENTP/60316_5729848265.jpg,train/ENTP/60316_5729848265_face.jpg,0.8839128017425537,57,35,148,163
2899,ENTP,ENTP/60316_cb49ea2a1a.jpg,train/ENTP/60316_cb49ea2a1a_face.jpg,0.9259668588638306,53,47,152,184
2900,ENTP,ENTP/60911_011f02f79f.jpg,train/ENTP/60911_011f02f79f_face.jpg,0.8381611108779907,104,21,161,92
2901,ENTP,ENTP/60911_3ff7022957.jpg,train/ENTP/60911_3ff7022957_face.jpg,0.8532701730728149,342,66,528,305
2902,ENTP,ENTP/60911_a4af9f2b24.jpg,train/ENTP/60911_a4af9f2b24_face.jpg,0.8933101892471313,160,310,762,1099
2903,ENTP,ENTP/60911_e32ae2b11d.jpg,train/ENTP/60911_e32ae2b11d_face.jpg,0.8896063566207886,113,213,528,754
2904,ENTP,ENTP/6217_2b73b6f390.jpg,test/ENTP/6217_2b73b6f390_face.jpg,0.9292576909065247,79,103,266,368
2905,ENTP,ENTP/6217_2bb34d96cf.jpg,test/ENTP/6217_2bb34d96cf_face.jpg,0.9149793982505798,381,74,560,357
2906,ENTP,ENTP/6217_6b8652d3ec.jpg,test/ENTP/6217_6b8652d3ec_face.jpg,0.897196888923645,98,120,327,443
2907,ENTP,ENTP/6217_94193ff498.jpg,test/ENTP/6217_94193ff498_face.jpg,0.9051845669746399,114,21,167,105
2908,ENTP,ENTP/624644_15f528abae.jpg,train/ENTP/624644_15f528abae_face.jpg,0.8889411687850952,67,67,118,139
2909,ENTP,ENTP/624644_394710e505.jpg,train/ENTP/624644_394710e505_face.jpg,0.9118378162384033,885,635,1821,1935
2910,ENTP,ENTP/624644_947da991a0.jpg,train/ENTP/624644_947da991a0_face.jpg,0.8994128704071045,1937,1947,3379,3986
2911,ENTP,ENTP/624644_cfa92f962c.jpg,train/ENTP/624644_cfa92f962c_face.jpg,0.9111070036888123,996,175,1790,1303
2912,ENTP,ENTP/6286_28fa5a6b4b.jpg,train/ENTP/6286_28fa5a6b4b_face.jpg,0.8437198400497437,435,348,522,511
2913,ENTP,ENTP/6286_5d0ef8d451.jpg,train/ENTP/6286_5d0ef8d451_face.jpg,0.896248459815979,305,136,675,646
2914,ENTP,ENTP/6286_7a3a633bc7.jpg,train/ENTP/6286_7a3a633bc7_face.jpg,0.8905718326568604,75,38,164,158
2915,ENTP,ENTP/6286_9a05c6fb45.jpg,train/ENTP/6286_9a05c6fb45_face.jpg,0.4536626935005188,995,1389,1687,2183
2916,ENTP,ENTP/62920_2264630229.jpg,train/ENTP/62920_2264630229_face.jpg,0.9087967276573181,266,180,695,791
2917,ENTP,ENTP/62920_9aaf57a354.jpg,train/ENTP/62920_9aaf57a354_face.jpg,0.9173110723495483,693,557,1865,2230
2918,ENTP,ENTP/62920_cd24f9a9c6.jpg,train/ENTP/62920_cd24f9a9c6_face.jpg,0.9042744636535645,54,37,138,156
2919,ENTP,ENTP/62920_da0042c067.jpg,train/ENTP/62920_da0042c067_face.jpg,0.8901928663253784,92,26,187,166
2920,ENTP,ENTP/6313_0c8eff8c31.jpg,val/ENTP/6313_0c8eff8c31_face.jpg,0.8924337029457092,186,131,327,358
2921,ENTP,ENTP/6313_3611ba02d0.jpg,val/ENTP/6313_3611ba02d0_face.jpg,0.8753247261047363,79,38,125,108
2922,ENTP,ENTP/6313_7a4c75c4f4.jpg,val/ENTP/6313_7a4c75c4f4_face.jpg,0.8946969509124756,195,92,309,264
2923,ENTP,ENTP/6313_9869ea99d2.jpg,val/ENTP/6313_9869ea99d2_face.jpg,0.8753945231437683,158,80,359,428
2924,ENTP,ENTP/63536_1675d02358.jpg,train/ENTP/63536_1675d02358_face.jpg,0.9051107168197632,283,631,654,1109
2925,ENTP,ENTP/63536_29ffeabe46.jpg,train/ENTP/63536_29ffeabe46_face.jpg,0.9016814231872559,360,381,799,928
2926,ENTP,ENTP/63536_3453cf43ee.jpg,train/ENTP/63536_3453cf43ee_face.jpg,0.8829241991043091,86,77,166,182
2927,ENTP,ENTP/63536_937d48acaf.jpg,train/ENTP/63536_937d48acaf_face.jpg,0.8961089253425598,55,124,125,214
2928,ENTP,ENTP/63763_042d800fa6.jpg,train/ENTP/63763_042d800fa6_face.jpg,0.9121889472007751,481,150,792,579
2929,ENTP,ENTP/63763_14993c02e2.jpg,train/ENTP/63763_14993c02e2_face.jpg,0.8995052576065063,543,219,776,543
2930,ENTP,ENTP/63763_808197583e.jpg,train/ENTP/63763_808197583e_face.jpg,0.8884334564208984,72,49,159,158
2931,ENTP,ENTP/63763_e1a0630d69.jpg,train/ENTP/63763_e1a0630d69_face.jpg,0.8838889598846436,95,38,136,94
2932,ENTP,ENTP/6535_0155b1461b.jpg,test/ENTP/6535_0155b1461b_face.jpg,0.8870179057121277,244,62,405,312
